Position,Team,Points,Played,Wins,Draws,Losses,GoalsFor,GoalsAgainst,GoalDifference,League,Year,Predicted_Points
0,0,29.0,34.0,11.0,7.0,16.0,0.0,0.0,-20.0,bundesliga,1979,
0,0,25.0,34.0,11.0,3.0,20.0,0.0,0.0,-41.0,bundesliga,1979,
0,0,20.0,34.0,6.0,8.0,20.0,0.0,0.0,-32.0,bundesliga,1979,
0,0,53.0,34.0,22.0,9.0,3.0,0.0,0.0,48.0,bundesliga,1980,
0,0,49.0,34.0,21.0,7.0,6.0,0.0,0.0,30.0,bundesliga,1980,
0,0,46.0,34.0,19.0,8.0,7.0,0.0,0.0,26.0,bundesliga,1980,
0,0,44.0,34.0,17.0,10.0,7.0,0.0,0.0,23.0,bundesliga,1980,
0,0,38.0,34.0,13.0,12.0,9.0,0.0,0.0,4.0,bundesliga,1980,
0,0,37.0,34.0,15.0,7.0,12.0,0.0,0.0,4.0,bundesliga,1980,
0,0,35.0,34.0,13.0,9.0,12.0,0.0,0.0,10.0,bundesliga,1980,
0,0,34.0,34.0,12.0,10.0,12.0,0.0,0.0,-1.0,bundesliga,1980,
0,0,33.0,34.0,9.0,15.0,10.0,0.0,0.0,8.0,bundesliga,1980,
0,0,32.0,34.0,9.0,14.0,11.0,0.0,0.0,-7.0,bundesliga,1980,
0,0,30.0,34.0,10.0,10.0,14.0,0.0,0.0,-1.0,bundesliga,1980,
0,0,29.0,34.0,10.0,9.0,15.0,0.0,0.0,-13.0,bundesliga,1980,
0,0,28.0,34.0,10.0,8.0,16.0,0.0,0.0,-7.0,bundesliga,1980,
0,0,28.0,34.0,11.0,6.0,17.0,0.0,0.0,-10.0,bundesliga,1980,
0,0,26.0,34.0,10.0,6.0,18.0,0.0,0.0,-19.0,bundesliga,1980,
0,0,25.0,34.0,9.0,7.0,18.0,0.0,0.0,-18.0,bundesliga,1980,
0,0,23.0,34.0,8.0,7.0,19.0,0.0,0.0,-45.0,bundesliga,1980,
0,0,22.0,34.0,8.0,6.0,20.0,0.0,0.0,-32.0,bundesliga,1980,
0,0,48.0,34.0,18.0,12.0,4.0,0.0,0.0,50.0,bundesliga,1981,
0,0,45.0,34.0,18.0,9.0,7.0,0.0,0.0,34.0,bundesliga,1981,
0,0,43.0,34.0,20.0,3.0,11.0,0.0,0.0,21.0,bundesliga,1981,
0,0,42.0,34.0,16.0,10.0,8.0,0.0,0.0,9.0,bundesliga,1981,
0,0,42.0,34.0,17.0,8.0,9.0,0.0,0.0,9.0,bundesliga,1981,
0,0,41.0,34.0,18.0,5.0,11.0,0.0,0.0,19.0,bundesliga,1981,
0,0,40.0,34.0,15.0,10.0,9.0,0.0,0.0,10.0,bundesliga,1981,
0,0,37.0,34.0,17.0,3.0,14.0,0.0,0.0,11.0,bundesliga,1981,
0,0,35.0,34.0,13.0,9.0,12.0,0.0,0.0,7.0,bundesliga,1981,
0,0,32.0,34.0,12.0,8.0,14.0,0.0,0.0,1.0,bundesliga,1981,
0,0,32.0,34.0,14.0,4.0,16.0,0.0,0.0,-5.0,bundesliga,1981,
0,0,30.0,34.0,12.0,6.0,16.0,0.0,0.0,-4.0,bundesliga,1981,
0,0,28.0,34.0,11.0,6.0,17.0,0.0,0.0,-19.0,bundesliga,1981,
0,0,27.0,34.0,9.0,9.0,16.0,0.0,0.0,-18.0,bundesliga,1981,
0,0,25.0,34.0,6.0,13.0,15.0,0.0,0.0,-25.0,bundesliga,1981,
0,0,25.0,34.0,9.0,7.0,18.0,0.0,0.0,-27.0,bundesliga,1981,
0,0,21.0,34.0,5.0,11.0,18.0,0.0,0.0,-36.0,bundesliga,1981,
0,0,19.0,34.0,8.0,3.0,23.0,0.0,0.0,-37.0,bundesliga,1981,
0,0,52.0,34.0,20.0,12.0,2.0,0.0,0.0,46.0,bundesliga,1982,
0,0,52.0,34.0,23.0,6.0,5.0,0.0,0.0,38.0,bundesliga,1982,
0,0,48.0,34.0,20.0,8.0,6.0,0.0,0.0,33.0,bundesliga,1982,
0,0,44.0,34.0,17.0,10.0,7.0,0.0,0.0,41.0,bundesliga,1982,
0,0,43.0,34.0,17.0,9.0,8.0,0.0,0.0,27.0,bundesliga,1982,
0,0,41.0,34.0,14.0,13.0,7.0,0.0,0.0,13.0,bundesliga,1982,
0,0,39.0,34.0,16.0,7.0,11.0,0.0,0.0,16.0,bundesliga,1982,
0,0,31.0,34.0,12.0,7.0,15.0,0.0,0.0,-25.0,bundesliga,1982,
0,0,30.0,34.0,11.0,8.0,15.0,0.0,0.0,-12.0,bundesliga,1982,
0,0,29.0,34.0,12.0,5.0,17.0,0.0,0.0,-9.0,bundesliga,1982,
0,0,29.0,34.0,10.0,9.0,15.0,0.0,0.0,-23.0,bundesliga,1982,
0,0,28.0,34.0,12.0,4.0,18.0,0.0,0.0,1.0,bundesliga,1982,
0,0,28.0,34.0,8.0,12.0,14.0,0.0,0.0,-6.0,bundesliga,1982,
0,0,28.0,34.0,11.0,6.0,17.0,0.0,0.0,-26.0,bundesliga,1982,
0,0,27.0,34.0,8.0,11.0,15.0,0.0,0.0,-23.0,bundesliga,1982,
0,0,22.0,34.0,8.0,6.0,20.0,0.0,0.0,-20.0,bundesliga,1982,
0,0,21.0,34.0,7.0,7.0,20.0,0.0,0.0,-47.0,bundesliga,1982,
0,0,20.0,34.0,5.0,10.0,19.0,0.0,0.0,-24.0,bundesliga,1982,
0,0,48.0,34.0,19.0,10.0,5.0,0.0,0.0,46.0,bundesliga,1983,
0,0,48.0,34.0,21.0,6.0,7.0,0.0,0.0,39.0,bundesliga,1983,
0,0,48.0,34.0,21.0,6.0,7.0,0.0,0.0,33.0,bundesliga,1983,
0,0,47.0,34.0,20.0,7.0,7.0,0.0,0.0,43.0,bundesliga,1983,
0,0,45.0,34.0,19.0,7.0,8.0,0.0,0.0,33.0,bundesliga,1983,
0,0,38.0,34.0,16.0,6.0,12.0,0.0,0.0,13.0,bundesliga,1983,
0,0,34.0,34.0,13.0,8.0,13.0,0.0,0.0,0.0,bundesliga,1983,
0,0,33.0,34.0,12.0,9.0,13.0,0.0,0.0,-9.0,bundesliga,1983,
0,0,32.0,34.0,13.0,6.0,15.0,0.0,0.0,-15.0,bundesliga,1983,
0,0,31.0,34.0,12.0,7.0,15.0,0.0,0.0,-13.0,bundesliga,1983,
0,0,31.0,34.0,10.0,11.0,13.0,0.0,0.0,-13.0,bundesliga,1983,
0,0,30.0,34.0,12.0,6.0,16.0,0.0,0.0,-1.0,bundesliga,1983,
0,0,30.0,34.0,11.0,8.0,15.0,0.0,0.0,-11.0,bundesliga,1983,
0,0,29.0,34.0,11.0,7.0,16.0,0.0,0.0,-12.0,bundesliga,1983,
0,0,28.0,34.0,10.0,8.0,16.0,0.0,0.0,-12.0,bundesliga,1983,
0,0,27.0,34.0,7.0,13.0,14.0,0.0,0.0,-16.0,bundesliga,1983,
0,0,19.0,34.0,7.0,5.0,22.0,0.0,0.0,-58.0,bundesliga,1983,
0,0,14.0,34.0,6.0,2.0,26.0,0.0,0.0,-47.0,bundesliga,1983,
0,0,50.0,34.0,21.0,8.0,5.0,0.0,0.0,41.0,bundesliga,1984,
0,0,46.0,34.0,18.0,10.0,6.0,0.0,0.0,36.0,bundesliga,1984,
0,0,40.0,34.0,18.0,4.0,12.0,0.0,0.0,3.0,bundesliga,1984,
0,0,39.0,34.0,15.0,9.0,10.0,0.0,0.0,24.0,bundesliga,1984,
0,0,37.0,34.0,14.0,9.0,11.0,0.0,0.0,9.0,bundesliga,1984,
0,0,37.0,34.0,13.0,11.0,10.0,0.0,0.0,-3.0,bundesliga,1984,
0,0,36.0,34.0,14.0,8.0,12.0,0.0,0.0,5.0,bundesliga,1984,
0,0,34.0,34.0,13.0,8.0,13.0,0.0,0.0,1.0,bundesliga,1984,
0,0,34.0,34.0,12.0,10.0,12.0,0.0,0.0,-2.0,bundesliga,1984,
0,0,33.0,34.0,14.0,5.0,15.0,0.0,0.0,20.0,bundesliga,1984,
0,0,33.0,34.0,11.0,11.0,12.0,0.0,0.0,-4.0,bundesliga,1984,
0,0,32.0,34.0,10.0,12.0,12.0,0.0,0.0,-5.0,bundesliga,1984,
0,0,31.0,34.0,9.0,13.0,12.0,0.0,0.0,-2.0,bundesliga,1984,
0,0,30.0,34.0,13.0,4.0,17.0,0.0,0.0,-14.0,bundesliga,1984,
0,0,29.0,34.0,10.0,9.0,15.0,0.0,0.0,-13.0,bundesliga,1984,
0,0,29.0,34.0,8.0,13.0,13.0,0.0,0.0,-15.0,bundesliga,1984,
0,0,22.0,34.0,5.0,12.0,17.0,0.0,0.0,-41.0,bundesliga,1984,
0,0,20.0,34.0,9.0,2.0,23.0,0.0,0.0,-40.0,bundesliga,1984,
0,0,49.0,34.0,21.0,7.0,6.0,0.0,0.0,51.0,bundesliga,1985,
0,0,49.0,34.0,20.0,9.0,5.0,0.0,0.0,42.0,bundesliga,1985,
0,0,45.0,34.0,19.0,7.0,8.0,0.0,0.0,3.0,bundesliga,1985,
0,0,42.0,34.0,15.0,12.0,7.0,0.0,0.0,14.0,bundesliga,1985,
0,0,41.0,34.0,17.0,7.0,10.0,0.0,0.0,24.0,bundesliga,1985,
0,0,40.0,34.0,15.0,10.0,9.0,0.0,0.0,12.0,bundesliga,1985,
0,0,39.0,34.0,17.0,5.0,12.0,0.0,0.0,17.0,bundesliga,1985,
0,0,33.0,34.0,11.0,11.0,12.0,0.0,0.0,-3.0,bundesliga,1985,
0,0,32.0,34.0,14.0,4.0,16.0,0.0,0.0,-2.0,bundesliga,1985,
0,0,30.0,34.0,11.0,8.0,15.0,0.0,0.0,-5.0,bundesliga,1985,
0,0,30.0,34.0,10.0,10.0,14.0,0.0,0.0,-5.0,bundesliga,1985,
0,0,29.0,34.0,12.0,5.0,17.0,0.0,0.0,-3.0,bundesliga,1985,
0,0,29.0,34.0,9.0,11.0,14.0,0.0,0.0,-13.0,bundesliga,1985,
0,0,29.0,34.0,11.0,7.0,16.0,0.0,0.0,-24.0,bundesliga,1985,
0,0,28.0,34.0,7.0,14.0,13.0,0.0,0.0,-14.0,bundesliga,1985,
0,0,28.0,34.0,10.0,8.0,16.0,0.0,0.0,-16.0,bundesliga,1985,
0,0,21.0,34.0,6.0,9.0,19.0,0.0,0.0,-29.0,bundesliga,1985,
0,0,18.0,34.0,5.0,8.0,21.0,0.0,0.0,-49.0,bundesliga,1985,
0,0,53.0,34.0,20.0,13.0,1.0,0.0,0.0,36.0,bundesliga,1986,
0,0,47.0,34.0,19.0,9.0,6.0,0.0,0.0,32.0,bundesliga,1986,
0,0,43.0,34.0,18.0,7.0,9.0,0.0,0.0,30.0,bundesliga,1986,
0,0,40.0,34.0,15.0,10.0,9.0,0.0,0.0,20.0,bundesliga,1986,
0,0,40.0,34.0,17.0,6.0,11.0,0.0,0.0,11.0,bundesliga,1986,
0,0,39.0,34.0,16.0,7.0,11.0,0.0,0.0,18.0,bundesliga,1986,
0,0,37.0,34.0,15.0,7.0,12.0,0.0,0.0,13.0,bundesliga,1986,
0,0,35.0,34.0,12.0,11.0,11.0,0.0,0.0,2.0,bundesliga,1986,
0,0,35.0,34.0,12.0,11.0,11.0,0.0,0.0,0.0,bundesliga,1986,
0,0,35.0,34.0,13.0,9.0,12.0,0.0,0.0,-3.0,bundesliga,1986,
0,0,32.0,34.0,9.0,14.0,11.0,0.0,0.0,8.0,bundesliga,1986,
0,0,32.0,34.0,13.0,6.0,15.0,0.0,0.0,6.0,bundesliga,1986,
0,0,32.0,34.0,12.0,8.0,14.0,0.0,0.0,-8.0,bundesliga,1986,
0,0,28.0,34.0,10.0,8.0,16.0,0.0,0.0,-19.0,bundesliga,1986,
0,0,25.0,34.0,8.0,9.0,17.0,0.0,0.0,-11.0,bundesliga,1986,
0,0,21.0,34.0,6.0,9.0,19.0,0.0,0.0,-46.0,bundesliga,1986,
0,0,20.0,34.0,7.0,6.0,21.0,0.0,0.0,-49.0,bundesliga,1986,
0,0,18.0,34.0,3.0,12.0,19.0,0.0,0.0,-40.0,bundesliga,1986,
0,0,52.0,34.0,22.0,8.0,4.0,0.0,0.0,39.0,bundesliga,1987,
0,0,48.0,34.0,22.0,4.0,8.0,0.0,0.0,38.0,bundesliga,1987,
0,0,48.0,34.0,18.0,12.0,4.0,0.0,0.0,29.0,bundesliga,1987,
0,0,40.0,34.0,16.0,8.0,10.0,0.0,0.0,20.0,bundesliga,1987,
0,0,37.0,34.0,13.0,11.0,10.0,0.0,0.0,4.0,bundesliga,1987,
0,0,37.0,34.0,13.0,11.0,10.0,0.0,0.0,-5.0,bundesliga,1987,
0,0,33.0,34.0,14.0,5.0,15.0,0.0,0.0,2.0,bundesliga,1987,
0,0,32.0,34.0,10.0,12.0,12.0,0.0,0.0,-7.0,bundesliga,1987,
0,0,31.0,34.0,10.0,11.0,13.0,0.0,0.0,1.0,bundesliga,1987,
0,0,31.0,34.0,12.0,7.0,15.0,0.0,0.0,-1.0,bundesliga,1987,
0,0,31.0,34.0,11.0,9.0,14.0,0.0,0.0,-2.0,bundesliga,1987,
0,0,30.0,34.0,10.0,10.0,14.0,0.0,0.0,-4.0,bundesliga,1987,
0,0,29.0,34.0,9.0,11.0,14.0,0.0,0.0,-3.0,bundesliga,1987,
0,0,29.0,34.0,11.0,7.0,16.0,0.0,0.0,-9.0,bundesliga,1987,
0,0,29.0,34.0,9.0,11.0,14.0,0.0,0.0,-18.0,bundesliga,1987,
0,0,28.0,34.0,7.0,14.0,13.0,0.0,0.0,-15.0,bundesliga,1987,
0,0,24.0,34.0,7.0,10.0,17.0,0.0,0.0,-33.0,bundesliga,1987,
0,0,23.0,34.0,8.0,7.0,19.0,0.0,0.0,-36.0,bundesliga,1987,
0,0,50.0,34.0,19.0,12.0,3.0,0.0,0.0,41.0,bundesliga,1988,
0,0,45.0,34.0,18.0,9.0,7.0,0.0,0.0,28.0,bundesliga,1988,
0,0,44.0,34.0,18.0,8.0,8.0,0.0,0.0,23.0,bundesliga,1988,
0,0,43.0,34.0,17.0,9.0,8.0,0.0,0.0,24.0,bundesliga,1988,
0,0,39.0,34.0,16.0,7.0,11.0,0.0,0.0,9.0,bundesliga,1988,
0,0,38.0,34.0,12.0,14.0,8.0,0.0,0.0,1.0,bundesliga,1988,
0,0,37.0,34.0,12.0,13.0,9.0,0.0,0.0,16.0,bundesliga,1988,
0,0,34.0,34.0,10.0,14.0,10.0,0.0,0.0,1.0,bundesliga,1988,
0,0,33.0,34.0,10.0,13.0,11.0,0.0,0.0,3.0,bundesliga,1988,
0,0,32.0,34.0,9.0,14.0,11.0,0.0,0.0,-1.0,bundesliga,1988,
0,0,32.0,34.0,12.0,8.0,14.0,0.0,0.0,-3.0,bundesliga,1988,
0,0,31.0,34.0,10.0,11.0,13.0,0.0,0.0,-9.0,bundesliga,1988,
0,0,31.0,34.0,10.0,11.0,13.0,0.0,0.0,-10.0,bundesliga,1988,
0,0,26.0,34.0,8.0,10.0,16.0,0.0,0.0,-18.0,bundesliga,1988,
0,0,26.0,34.0,9.0,8.0,17.0,0.0,0.0,-20.0,bundesliga,1988,
0,0,26.0,34.0,8.0,10.0,16.0,0.0,0.0,-23.0,bundesliga,1988,
0,0,26.0,34.0,10.0,6.0,18.0,0.0,0.0,-27.0,bundesliga,1988,
0,0,19.0,34.0,4.0,11.0,19.0,0.0,0.0,-35.0,bundesliga,1988,
0,0,49.0,34.0,19.0,11.0,4.0,0.0,0.0,36.0,bundesliga,1989,
0,0,43.0,34.0,17.0,9.0,8.0,0.0,0.0,10.0,bundesliga,1989,
0,0,41.0,34.0,15.0,11.0,8.0,0.0,0.0,21.0,bundesliga,1989,
0,0,41.0,34.0,15.0,11.0,8.0,0.0,0.0,16.0,bundesliga,1989,
0,0,39.0,34.0,12.0,15.0,7.0,0.0,0.0,8.0,bundesliga,1989,
0,0,36.0,34.0,15.0,6.0,13.0,0.0,0.0,6.0,bundesliga,1989,
0,0,34.0,34.0,10.0,14.0,10.0,0.0,0.0,8.0,bundesliga,1989,
0,0,33.0,34.0,11.0,11.0,12.0,0.0,0.0,-4.0,bundesliga,1989,
0,0,32.0,34.0,10.0,12.0,12.0,0.0,0.0,0.0,bundesliga,1989,
0,0,32.0,34.0,10.0,12.0,12.0,0.0,0.0,-7.0,bundesliga,1989,
0,0,31.0,34.0,13.0,5.0,16.0,0.0,0.0,-7.0,bundesliga,1989,
0,0,31.0,34.0,10.0,11.0,13.0,0.0,0.0,-13.0,bundesliga,1989,
0,0,31.0,34.0,9.0,13.0,12.0,0.0,0.0,-15.0,bundesliga,1989,
0,0,30.0,34.0,10.0,10.0,14.0,0.0,0.0,-7.0,bundesliga,1989,
0,0,30.0,34.0,11.0,8.0,15.0,0.0,0.0,-8.0,bundesliga,1989,
0,0,29.0,34.0,11.0,7.0,16.0,0.0,0.0,-9.0,bundesliga,1989,
0,0,26.0,34.0,10.0,6.0,18.0,0.0,0.0,-17.0,bundesliga,1989,
0,0,24.0,34.0,8.0,8.0,18.0,0.0,0.0,-18.0,bundesliga,1989,
0,0,48.0,34.0,19.0,10.0,5.0,0.0,0.0,27.0,bundesliga,1990,
0,0,45.0,34.0,18.0,9.0,7.0,0.0,0.0,33.0,bundesliga,1990,
0,0,42.0,34.0,14.0,14.0,6.0,0.0,0.0,17.0,bundesliga,1990,
0,0,40.0,34.0,15.0,10.0,9.0,0.0,0.0,23.0,bundesliga,1990,
0,0,40.0,34.0,16.0,8.0,10.0,0.0,0.0,22.0,bundesliga,1990,
0,0,38.0,34.0,14.0,10.0,10.0,0.0,0.0,13.0,bundesliga,1990,
0,0,37.0,34.0,13.0,11.0,10.0,0.0,0.0,7.0,bundesliga,1990,
0,0,35.0,34.0,11.0,13.0,10.0,0.0,0.0,1.0,bundesliga,1990,
0,0,35.0,34.0,9.0,17.0,8.0,0.0,0.0,-5.0,bundesliga,1990,
0,0,34.0,34.0,10.0,14.0,10.0,0.0,0.0,-11.0,bundesliga,1990,
0,0,33.0,34.0,9.0,15.0,10.0,0.0,0.0,-9.0,bundesliga,1990,
0,0,32.0,34.0,11.0,10.0,13.0,0.0,0.0,-9.0,bundesliga,1990,
0,0,31.0,34.0,8.0,15.0,11.0,0.0,0.0,-6.0,bundesliga,1990,
0,0,29.0,34.0,9.0,11.0,14.0,0.0,0.0,-2.0,bundesliga,1990,
0,0,29.0,34.0,10.0,9.0,15.0,0.0,0.0,-14.0,bundesliga,1990,
0,0,27.0,34.0,6.0,15.0,13.0,0.0,0.0,-20.0,bundesliga,1990,
0,0,23.0,34.0,5.0,13.0,16.0,0.0,0.0,-20.0,bundesliga,1990,
0,0,14.0,34.0,3.0,8.0,23.0,0.0,0.0,-47.0,bundesliga,1990,
0,0,52.0,38.0,21.0,10.0,7.0,0.0,0.0,30.0,bundesliga,1991,
0,0,52.0,38.0,20.0,12.0,6.0,0.0,0.0,19.0,bundesliga,1991,
0,0,50.0,38.0,18.0,14.0,6.0,0.0,0.0,35.0,bundesliga,1991,
0,0,44.0,38.0,13.0,18.0,7.0,0.0,0.0,17.0,bundesliga,1991,
0,0,44.0,38.0,17.0,10.0,11.0,0.0,0.0,16.0,bundesliga,1991,
0,0,43.0,38.0,15.0,13.0,10.0,0.0,0.0,14.0,bundesliga,1991,
0,0,43.0,38.0,18.0,7.0,13.0,0.0,0.0,3.0,bundesliga,1991,
0,0,41.0,38.0,16.0,9.0,13.0,0.0,0.0,-2.0,bundesliga,1991,
0,0,38.0,38.0,11.0,16.0,11.0,0.0,0.0,-1.0,bundesliga,1991,
0,0,36.0,38.0,13.0,10.0,15.0,0.0,0.0,-2.0,bundesliga,1991,
0,0,34.0,38.0,11.0,12.0,15.0,0.0,0.0,0.0,bundesliga,1991,
0,0,34.0,38.0,9.0,16.0,13.0,0.0,0.0,-11.0,bundesliga,1991,
0,0,34.0,38.0,10.0,14.0,14.0,0.0,0.0,-12.0,bundesliga,1991,
0,0,34.0,38.0,12.0,10.0,16.0,0.0,0.0,-16.0,bundesliga,1991,
0,0,33.0,38.0,10.0,13.0,15.0,0.0,0.0,-17.0,bundesliga,1991,
0,0,32.0,38.0,9.0,14.0,15.0,0.0,0.0,-10.0,bundesliga,1991,
0,0,31.0,38.0,10.0,11.0,17.0,0.0,0.0,-11.0,bundesliga,1991,
0,0,31.0,38.0,10.0,11.0,17.0,0.0,0.0,-12.0,bundesliga,1991,
0,0,30.0,38.0,7.0,16.0,15.0,0.0,0.0,-12.0,bundesliga,1991,
0,0,24.0,38.0,6.0,12.0,20.0,0.0,0.0,-28.0,bundesliga,1991,
0,0,48.0,34.0,19.0,10.0,5.0,0.0,0.0,33.0,bundesliga,1992,
0,0,47.0,34.0,18.0,11.0,5.0,0.0,0.0,29.0,bundesliga,1992,
0,0,42.0,34.0,15.0,12.0,7.0,0.0,0.0,17.0,bundesliga,1992,
0,0,41.0,34.0,18.0,5.0,11.0,0.0,0.0,18.0,bundesliga,1992,
0,0,40.0,34.0,14.0,12.0,8.0,0.0,0.0,19.0,bundesliga,1992,
0,0,39.0,34.0,14.0,11.0,9.0,0.0,0.0,6.0,bundesliga,1992,
0,0,36.0,34.0,12.0,12.0,10.0,0.0,0.0,6.0,bundesliga,1992,
0,0,35.0,34.0,13.0,9.0,12.0,0.0,0.0,10.0,bundesliga,1992,
0,0,35.0,34.0,13.0,9.0,12.0,0.0,0.0,0.0,bundesliga,1992,
0,0,34.0,34.0,11.0,12.0,11.0,0.0,0.0,-1.0,bundesliga,1992,
0,0,31.0,34.0,8.0,15.0,11.0,0.0,0.0,-2.0,bundesliga,1992,
0,0,28.0,34.0,12.0,4.0,18.0,0.0,0.0,-10.0,bundesliga,1992,
0,0,28.0,34.0,10.0,8.0,16.0,0.0,0.0,-17.0,bundesliga,1992,
0,0,28.0,34.0,10.0,8.0,16.0,0.0,0.0,-21.0,bundesliga,1992,
0,0,27.0,34.0,7.0,13.0,14.0,0.0,0.0,-17.0,bundesliga,1992,
0,0,26.0,34.0,8.0,10.0,16.0,0.0,0.0,-7.0,bundesliga,1992,
0,0,24.0,34.0,7.0,10.0,17.0,0.0,0.0,-29.0,bundesliga,1992,
0,0,23.0,34.0,5.0,13.0,16.0,0.0,0.0,-34.0,bundesliga,1992,
0,0,44.0,34.0,17.0,10.0,7.0,0.0,0.0,31.0,bundesliga,1993,
0,0,43.0,34.0,18.0,7.0,9.0,0.0,0.0,28.0,bundesliga,1993,
0,0,39.0,34.0,14.0,11.0,9.0,0.0,0.0,13.0,bundesliga,1993,
0,0,39.0,34.0,15.0,9.0,10.0,0.0,0.0,4.0,bundesliga,1993,
0,0,38.0,34.0,15.0,8.0,11.0,0.0,0.0,16.0,bundesliga,1993,
0,0,38.0,34.0,14.0,10.0,10.0,0.0,0.0,3.0,bundesliga,1993,
0,0,37.0,34.0,13.0,11.0,10.0,0.0,0.0,8.0,bundesliga,1993,
0,0,36.0,34.0,13.0,10.0,11.0,0.0,0.0,7.0,bundesliga,1993,
0,0,36.0,34.0,14.0,8.0,12.0,0.0,0.0,-11.0,bundesliga,1993,
0,0,35.0,34.0,14.0,7.0,13.0,0.0,0.0,6.0,bundesliga,1993,
0,0,34.0,34.0,14.0,6.0,14.0,0.0,0.0,-2.0,bundesliga,1993,
0,0,34.0,34.0,13.0,8.0,13.0,0.0,0.0,-4.0,bundesliga,1993,
0,0,30.0,34.0,10.0,14.0,10.0,0.0,0.0,-11.0,bundesliga,1993,
0,0,29.0,34.0,10.0,9.0,15.0,0.0,0.0,-12.0,bundesliga,1993,
0,0,28.0,34.0,10.0,8.0,16.0,0.0,0.0,-3.0,bundesliga,1993,
0,0,28.0,34.0,10.0,8.0,16.0,0.0,0.0,-14.0,bundesliga,1993,
0,0,23.0,34.0,6.0,11.0,17.0,0.0,0.0,-22.0,bundesliga,1993,
0,0,17.0,34.0,3.0,11.0,20.0,0.0,0.0,-37.0,bundesliga,1993,
0,0,49.0,34.0,20.0,9.0,5.0,0.0,0.0,34.0,bundesliga,1994,
0,0,48.0,34.0,20.0,8.0,6.0,0.0,0.0,31.0,bundesliga,1994,
0,0,46.0,34.0,20.0,6.0,8.0,0.0,0.0,22.0,bundesliga,1994,
0,0,46.0,34.0,17.0,12.0,5.0,0.0,0.0,17.0,bundesliga,1994,
0,0,43.0,34.0,17.0,9.0,8.0,0.0,0.0,25.0,bundesliga,1994,
0,0,43.0,34.0,15.0,13.0,6.0,0.0,0.0,14.0,bundesliga,1994,
0,0,36.0,34.0,13.0,10.0,11.0,0.0,0.0,11.0,bundesliga,1994,
0,0,36.0,34.0,11.0,14.0,9.0,0.0,0.0,4.0,bundesliga,1994,
0,0,33.0,34.0,12.0,9.0,13.0,0.0,0.0,-8.0,bundesliga,1994,
0,0,32.0,34.0,11.0,10.0,13.0,0.0,0.0,0.0,bundesliga,1994,
0,0,31.0,34.0,10.0,11.0,13.0,0.0,0.0,-6.0,bundesliga,1994,
0,0,30.0,34.0,10.0,10.0,14.0,0.0,0.0,-14.0,bundesliga,1994,
0,0,29.0,34.0,10.0,9.0,15.0,0.0,0.0,-7.0,bundesliga,1994,
0,0,27.0,34.0,8.0,11.0,15.0,0.0,0.0,-16.0,bundesliga,1994,
0,0,25.0,34.0,7.0,11.0,16.0,0.0,0.0,-15.0,bundesliga,1994,
0,0,22.0,34.0,9.0,4.0,21.0,0.0,0.0,-24.0,bundesliga,1994,
0,0,20.0,34.0,6.0,8.0,20.0,0.0,0.0,-33.0,bundesliga,1994,
0,0,16.0,34.0,4.0,8.0,22.0,0.0,0.0,-35.0,bundesliga,1994,
0,0,68.0,34.0,19.0,11.0,4.0,0.0,0.0,38.0,bundesliga,1995,
0,0,62.0,34.0,19.0,5.0,10.0,0.0,0.0,20.0,bundesliga,1995,
0,0,56.0,34.0,14.0,14.0,6.0,0.0,0.0,9.0,bundesliga,1995,
0,0,53.0,34.0,15.0,8.0,11.0,0.0,0.0,1.0,bundesliga,1995,
0,0,50.0,34.0,12.0,14.0,8.0,0.0,0.0,5.0,bundesliga,1995,
0,0,49.0,34.0,13.0,10.0,11.0,0.0,0.0,4.0,bundesliga,1995,
0,0,48.0,34.0,12.0,12.0,10.0,0.0,0.0,6.0,bundesliga,1995,
0,0,45.0,34.0,11.0,12.0,11.0,0.0,0.0,6.0,bundesliga,1995,
0,0,44.0,34.0,10.0,14.0,10.0,0.0,0.0,-3.0,bundesliga,1995,
0,0,43.0,34.0,10.0,13.0,11.0,0.0,0.0,-3.0,bundesliga,1995,
0,0,42.0,34.0,11.0,9.0,14.0,0.0,0.0,-11.0,bundesliga,1995,
0,0,40.0,34.0,9.0,13.0,12.0,0.0,0.0,-2.0,bundesliga,1995,
0,0,40.0,34.0,8.0,16.0,10.0,0.0,0.0,-7.0,bundesliga,1995,
0,0,38.0,34.0,8.0,14.0,12.0,0.0,0.0,-1.0,bundesliga,1995,
0,0,38.0,34.0,9.0,11.0,14.0,0.0,0.0,-8.0,bundesliga,1995,
0,0,36.0,34.0,6.0,18.0,10.0,0.0,0.0,-6.0,bundesliga,1995,
0,0,32.0,34.0,7.0,11.0,16.0,0.0,0.0,-25.0,bundesliga,1995,
0,0,26.0,34.0,5.0,11.0,18.0,0.0,0.0,-23.0,bundesliga,1995,
0,0,71.0,34.0,20.0,11.0,3.0,0.0,0.0,34.0,bundesliga,1996,
0,0,69.0,34.0,21.0,6.0,7.0,0.0,0.0,28.0,bundesliga,1996,
0,0,63.0,34.0,19.0,6.0,9.0,0.0,0.0,22.0,bundesliga,1996,
0,0,61.0,34.0,18.0,7.0,9.0,0.0,0.0,38.0,bundesliga,1996,
0,0,53.0,34.0,14.0,11.0,9.0,0.0,0.0,3.0,bundesliga,1996,
0,0,49.0,34.0,13.0,10.0,11.0,0.0,0.0,11.0,bundesliga,1996,
